Date,AAPL,GOOG,MSFT
2023-11-30T00:00:00.000,189.02395629882812,133.5919189453125,376.09759521484375
2023-12-01T00:00:00.000,190.30767822265625,132.993408203125,371.7302551269531
2023-12-04T00:00:00.000,188.50648498535156,130.3099822998047,366.4001159667969
2023-12-05T00:00:00.000,192.47705078125,132.065673828125,369.7550048828125
2023-12-06T00:00:00.000,191.38241577148438,131.10800170898438,366.0626525878906
2023-12-07T00:00:00.000,193.32290649414062,138.11082458496094,368.1966857910156
2023-12-08T00:00:00.000,194.75588989257812,136.30526733398438,371.45233154296875
2023-12-11T00:00:00.000,192.23822021484375,134.37001037597656,368.5440673828125
2023-12-12T00:00:00.000,193.7607879638672,133.31260681152344,371.6012268066406
2023-12-13T00:00:00.000,196.9949188232422,133.6417999267578,371.59124755859375
2023-12-14T00:00:00.000,197.14419555664062,132.87368774414062,363.21392822265625
2023-12-15T00:00:00.000,196.60682678222656,133.51211547851562,367.9783020019531
2023-12-18T00:00:00.000,194.9350128173828,136.85391235351562,369.8840026855469
2023-12-19T00:00:00.000,195.97988891601562,137.76168823242188,370.4895324707031
2023-12-20T00:00:00.000,193.88018798828125,139.31785583496094,367.8691101074219
2023-12-21T00:00:00.000,193.73089599609375,141.45262145996094,370.7674255371094
2023-12-22T00:00:00.000,192.6561737060547,142.370361328125,371.79974365234375
2023-12-26T00:00:00.000,192.10887145996094,142.47012329101562,371.8791198730469
2023-12-27T00:00:00.000,192.20835876464844,141.093505859375,371.29351806640625
2023-12-28T00:00:00.000,192.6362762451172,140.93389892578125,372.4945068359375
2023-12-29T00:00:00.000,191.5913848876953,140.58474731445312,373.2488708496094
